catId;catName;catParent;catPosition;catIsProductCatalogueEnabled
122272;Pozostałe;122267;4;false
122276;Konsole;122275;0;false
122277;Eye Toy;122275;1;false
122278;Głowice lasera;122275;2;false
122279;Joypady;122275;3;false
122280;Inne kontrolery;122275;4;false
122281;Karty pamięci;122275;5;false
122282;Okablowanie;122275;6;false
122283;Pozostałe;122275;7;false
122285;Konsole;122284;0;false
122286;Okablowanie;122284;1;false
122287;Pady;122284;2;false
122288;Playstation Move;122284;3;false
122289;Inne kontrolery;122284;4;false
122290;Uszkodzone;122284;5;false
122291;Pozostałe;122284;6;false
122293;Konsole;122292;0;false
122294;Głowice lasera;122292;1;false
122295;Joypady;122292;2;false
122296;Inne kontrolery;122292;3;false
122297;Karty pamięci;122292;4;false
122298;Okablowanie;122292;5;false
122299;Pozostałe;122292;6;false
125805;Akcesoria;122300;0;false
125804;Konsole;122300;1;false
122302;Konsole;122301;0;false
122303;Baterie;122301;1;false
122304;Części;122301;2;false
122309;Etui i futerały;122301;3;false
122310;Folie;122301;4;false
122311;Karty pamięci, adaptery;122301;5;false
122312;Ładowarki;122301;6;false
122313;Okablowanie;122301;7;false
122314;Słuchawki dedykowane;122301;8;false
122315;Uchwyty;122301;9;false
122316;Pozostałe;122301;10;false
122305;Joysticki;122304;0;false
122306;Obudowy, panele;122304;1;false
122307;Wyświetlacze;122304;2;false
122308;Pozostałe;122304;3;false
122320;Akcesoria;122319;0;false
122321;Arcade;122319;1;false
122322;Bujaki;122319;2;false
122323;Dart;122319;3;false
122324;Flipery;122319;4;false
122325;Owocówki;122319;5;false
122326;Poker;122319;6;false
122327;Symulatory;122319;7;false
122328;Pozostałe;122319;8;false
122330;Akcesoria;122329;0;false
122331;Konsole;122329;1;false
122333;CD-playery dla DJ-ów;122332;0;false
122340;Gramofony dla DJ-ów;122332;1;false
122349;Kable, przewody i wtyki;122332;2;false
122354;Mikrofony;122332;3;false
122370;Miksery audio;122332;4;false
122374;Nagłośnienie;122332;5;false
122385;Sceny, estrady, podesty;122332;6;false
122386;Słuchawki;122332;7;false
122389;Światło i efekty;122332;8;false
122406;Video dla studia;122332;9;false
122407;Walizki i torby;122332;10;false
122412;Urządzenia rejestrujące;122332;11;false
122413;Literatura i instrukcje;122332;12;false
122414;Pozostałe;122332;13;false
253043;Usługi;122332;14;false
122334;CD;122333;0;false
122337;CD/MP3;122333;1;false
122335;Pojedyncze;122334;0;false
122336;Podwójne;122334;1;false
122338;Pojedyncze;122337;0;false
122339;Podwójne;122337;1;false
122341;Gramofony;122340;0;false
122346;Slipmaty;122340;1;false
122347;Wkładki i igły;122340;2;false
122348;Części zamienne;122340;3;false
122342;Numark;122341;0;false
122343;Reloop;122341;1;false
122344;Technics;122341;2;false
122345;Inni producenci;122341;3;false
122350;Kable, przewody;122349;0;false
122351;Przejściówki;122349;1;false
122352;Wtyczki;122349;2;false
122353;Pozostałe;122349;3;false
122355;Bezprzewodowe;122354;0;false
122360;Przewodowe;122354;1;false
122368;Statywy;122354;2;false
122369;Pozostałe;122354;3;false
122356;Do ręki;122355;0;false
122357;Na klip;122355;1;false
122358;Nagłowne;122355;2;false
122359;Zestawy;122355;3;false
122361;Instrumentalne;122360;0;false
122364;Studyjne;122360;1;false
122365;Wokalowe;122360;2;false
122362;Dynamiczne;122361;0;false
122363;Pojemnościowe;122361;1;false
122366;Dynamiczne;122365;0;false
122367;Pojemnościowe;122365;1;false
122371;Dla DJ-ów;122370;0;false
122372;Powermixery;122370;1;false
122373;Studyjne i estradowe;122370;2;false
122375;Equalizery;122374;0;false
122376;Głośniki;122374;1;false
122377;Kolumny;122374;2;false
122378;Końcówki mocy, wzmacniacze;122374;3;false
122379;Maty wygłuszające;122374;4;false
122380;Monitory studyjne;122374;5;false
122381;Procesory dźwięku;122374;6;false
122382;Statywy;122374;7;false
122383;Subwoofery;122374;8;false
122384;Pozostałe;122374;9;false
122387;Dla DJ-ów;122386;0;false
122388;Studyjne;122386;1;false
122390;Lasery;122389;0;false
122391;Lustrzane kule;122389;1;false
122392;Reflektory;122389;2;false
122393;Ruchome głowy;122389;3;false
122394;Skanery;122389;4;false
122395;Statywy;122389;5;false
122396;Sterowniki;122389;6;false
122397;Stroboskopy;122389;7;false
122398;UV;122389;8;false
122399;Wytwornice dymu;122389;9;false
122400;Wytwornice piany i baniek;122389;10;false
122401;Materiały eksploatacyjne;122389;11;false
122405;Pozostałe;122389;12;false
122402;Płyny do wytwornic;122401;0;false
122403;Żarówki;122401;1;false
122404;Pozostałe;122401;2;false
122408;Na CD;122407;0;false
122409;Na sprzęt;122407;1;false
122410;Na winyle;122407;2;false
122411;Pozostałe;122407;3;false
122416;Atomizery;122415;0;false
122417;Baterie i MOD-y;122415;1;false
122418;E-papierosy;122415;2;false
122419;Kartridże i grzałki;122415;3;false
122420;Liquidy (olejki);122415;4;false
122421;Ładowarki;122415;5;false
253316;Osprzęt i akcesoria;122415;6;false
122422;Pozostałe;122415;7;false
122424;Soczewki kontaktowe;122423;0;false
252976;Zestawy (soczewki kontaktowe + płyny);122423;1;false
122425;Płyny do soczewek;122423;2;false
122426;Krople nawilżające;122423;3;false
122427;Pojemniki na soczewki;122423;4;false
122428;Oprawki;122423;5;false
122429;Gotowe okulary;122423;6;false
122430;Soczewki do okularów;122423;7;false
122431;Pozostałe;122423;8;false
122433;Alergia;122432;0;false
122434;Cukrzyca;122432;1;false
122435;Dermokosmetyki;122432;2;false
122442;Dla dzieci;122432;3;false
122443;Dla mam i kobiet w ciąży;122432;4;false
122444;Higiena jamy ustnej;122432;5;false
122448;Homeopatia;122432;6;false
122449;Kontrola wagi;122432;7;false
122450;Nos i uszy;122432;8;false
122451;Oczy;122432;9;false
122452;Odporność;122432;10;false
122453;Pamięć, układ nerwowy;122432;11;false
122458;Preparaty ziołowe;122432;12;false
122459;Problemy skórne;122432;13;false
122464;Przeciwbólowe;122432;14;false
122465;Przeziębienie, grypa;122432;15;false
122472;Rzucanie palenia;122432;16;false
122473;Seks i antykoncepcja;122432;17;false
122477;Serce, układ naczyniowy;122432;18;false
122483;Stawy, mięśnie, kości;122432;19;false
122484;Układ moczowo-płciowy;122432;20;false
122489;Układ pokarmowy;122432;21;false
122498;Pozostałe;122432;22;false
122436;Ciało;122435;0;false
122437;Opalanie;122435;1;false
122438;Twarz;122435;2;false
122439;Włosy;122435;3;false
122441;Pozostałe;122435;4;false
122446;Próchnica;122444;0;false
122447;Pozostałe;122444;1;false
122454;Nasenne, uspokajające;122453;0;false
122455;Pamięć i koncentracja;122453;1;false
122456;Przeciwdepresyjne;122453;2;false
122457;Pozostałe;122453;3;false
122460;Grzybica;122459;0;false
122461;Łuszczyca;122459;1;false
122462;Skóra atopowa;122459;2;false
122463;Pozostałe;122459;3;false
122466;Ból gardła, chrypa;122465;0;false
122467;Gorączka;122465;1;false
122468;Kaszel;122465;2;false
122469;Katar;122465;3;false
122470;Preparaty złożone;122465;4;false
122471;Pozostałe;122465;5;false
122474;Globulki, kremy i pianki;122473;0;false
122475;Potencja;122473;1;false
122476;Pozostałe;122473;2;false
122478;Ciśnienie;122477;0;false
122479;Miażdżyca;122477;1;false
122480;Wzmocnienie serca;122477;2;false
122481;Żylaki;122477;3;false
122482;Pozostałe;122477;4;false
122486;Moczopędne, przeciwzapalne;122484;0;false
122487;Prostata;122484;1;false
122488;Pozostałe;122484;2;false
122490;Biegunka;122489;0;false
122491;Odbudowa flory bakteryjnej;122489;1;false
122493;Wątroba;122489;2;false
122494;Wzdęcia, nudności, wymioty;122489;3;false
122495;Zaparcia;122489;4;false
122496;Zgaga, nadkwaśność;122489;5;false
122497;Pozostałe;122489;6;false
122499;Apteczki;122498;0;false
122500;Choroby lokomocyjne;122498;1;false
122502;Oparzenia;122498;2;false
122503;Stłuczenia, zwichnięcia;122498;3;false
122504;Ukąszenia, ochrona przed owadami;122498;4;false
122505;Pozostałe;122498;5;false
122507;Kontrola wagi;122506;0;false
122511;Medycyna niekonwencjonalna;122506;1;false
122519;Pielęgnacja zębów;122506;2;false
122530;Specjalistyczny sprzęt medyczny;122506;3;false
122543;Sprzęt i urządzenia do masażu;122506;4;false
122554;Sprzęt rehabilitacyjny i ortopedyczny;122506;5;false
122564;Suplementy diety;122506;6;false
122577;Testy diagnostyczne;122506;7;false
122581;Urządzenia;122506;8;false
122590;Wyposażenie szpitali i gabinetów;122506;9;false
122598;Pozostałe;122506;10;false
122508;Preparaty;122507;0;false
122509;Publikacje;122507;1;false
122510;Pozostałe;122507;2;false
122512;Akcesoria;122511;0;false
122513;Algi;122511;1;false
122514;Kremy i maści;122511;2;false
122515;Preparaty;122511;3;false
122516;Soki;122511;4;false
122517;Zioła;122511;5;false
122518;Pozostałe;122511;6;false
122520;Irygatory;122519;0;false
122521;Końcówki do szczoteczek;122519;1;false
122522;Pasty;122519;2;false
122523;Szczoteczki;122519;3;false
122524;Wybielanie;122519;4;false
122529;Pozostałe;122519;5;false
122531;Chirurgia;122530;0;false
122532;Diagnostyka;122530;1;false
122535;Laboratorium;122530;2;false
122536;Laryngologia;122530;3;false
122537;Protetyka;122530;4;false
122538;Reanimacja;122530;5;false
122539;Sterylizacja i dezynfekcja;122530;6;false
122540;Stomatologia;122530;7;false
122541;Weterynaria;122530;8;false
122542;Inny sprzęt medyczny;122530;9;false
122533;Stetoskopy;122532;0;false
122534;Inny sprzęt diagnostyczny;122532;1;false
122544;Fotele masujące;122543;0;false
122545;Hydromasaż, maty ozonujące;122543;1;false
122546;Masażery;122543;2;false
122551;Maty i poduszki masujące;122543;3;false
122552;Stoły, łóżka do masażu;122543;4;false
122553;Pozostałe;122543;5;false
122555;Chodziki, balkoniki;122554;0;false
122556;Kule, laski;122554;1;false
122557;Likwidacja barier;122554;2;false
122558;Materace przeciw odleżynom;122554;3;false
122559;Poduszki ortopedyczne;122554;4;false
122560;Skutery inwalidzkie;122554;5;false
122561;Stabilizatory, ortezy;122554;6;false
122562;Wózki inwalidzkie;122554;7;false
122563;Pozostałe;122554;8;false
122565;Dla dzieci;122564;0;false
122566;Oczyszczanie;122564;1;false
122567;Odporność;122564;2;false
122568;Pamięć, układ nerwowy;122564;3;false
122569;Preparaty witaminowo-mineralne;122564;4;false
122570;Skóra, włosy, paznokcie;122564;5;false
122571;Sprawność seksualna;122564;6;false
122572;Stawy, kości, mięśnie;122564;7;false
122573;Układ moczowy;122564;8;false
122574;Układ pokarmowy;122564;9;false
122575;Wzrok;122564;10;false
122576;Pozostałe;122564;11;false
122582;Aparaty słuchowe;122581;0;false
122583;Ciśnieniomierze;122581;1;false
122584;Glukometry i akcesoria;122581;2;false
122585;Inhalatory;122581;3;false
122586;Nawilżacze powietrza;122581;4;false
122587;Termofory;122581;5;false
122588;Termometry;122581;6;false
122589;Pozostałe;122581;7;false
122591;Akcesoria i przybory;122590;0;false
122592;Lampy;122590;1;false
122593;Łóżka, fotele, stoły;122590;2;false
122594;Ochraniacze na buty, rękawiczki;122590;3;false
122595;Odzież ochronna;122590;4;false
122596;Urządzenia;122590;5;false
122597;Pozostałe;122590;6;false
122600;Akcesoria do włosów;122599;0;false
122608;Artykuły do tatuażu;122599;1;false
122609;Kosmetyczki i kuferki;122599;2;false
122610;Kursy i publikacje;122599;3;false
122611;Materiały higieniczne;122599;4;false
122616;Profesjonalne wyposażenie salonów;122599;5;false
122638;Solaria;122599;6;false
122639;Pozostałe;122599;7;false
122601;Lokówki, prostownice, suszarki;122600;0;false
122602;Nożyczki, szczypce;122600;1;false
122603;Pasma;122600;2;false
122604;Peruki, treski;122600;3;false
122605;Szczotki i grzebienie;122600;4;false
122606;Tulejki, ringi;122600;5;false
122607;Pozostałe;122600;6;false
122612;Pieluchomajtki;122611;0;false
122613;Produkty jednorazowe;122611;1;false
122614;Tampony, podpaski;122611;2;false
122615;Pozostałe;122611;3;false
122617;Fryzjerskich;122616;0;false
122625;Kosmetycznych;122616;1;false
122618;Fartuchy, peleryny;122617;0;false
122619;Fotele, taborety;122617;1;false
122620;Maszynki, trymery;122617;2;false
122621;Myjnie;122617;3;false
122622;Nawilżacze, sauny;122617;4;false
122623;Pomocniki, wózki;122617;5;false
122624;Pozostałe;122617;6;false
122626;Fartuchy;122625;0;false
122627;Fotele, taborety;122625;1;false
122628;Lampy;122625;2;false
122629;Pomocniki, wózki, stoliki;122625;3;false
122630;Urządzenia;122625;4;false
122637;Pozostałe;122625;5;false
122631;Do mikrodermabrazji;122630;0;false
122632;Kapsuły;122630;1;false
122633;Kombajny;122630;2;false
122634;Lasery;122630;3;false
122635;Wapozony;122630;4;false
122636;Pozostałe;122630;5;false
122641;Gitary i akcesoria;122640;0;false
122761;Instrumenty dęte;122640;1;false
122790;Instrumenty klawiszowe i MIDI;122640;2;false
122813;Instrumenty perkusyjne;122640;3;false
122836;Instrumenty smyczkowe;122640;4;false
122849;Kursy gry, nuty, śpiewniki;122640;5;false
122850;Pozostałe;122640;6;false
253048;Usługi;122640;7;false
122642;Akustyczne;122641;0;false
122664;Basowe;122641;1;false
122675;Elektryczne;122641;2;false
122707;Klasyczne;122641;3;false
122724;Dla dzieci;122641;4;false
122725;Hybrydowe;122641;5;false
122726;Procesory, Efekty, Preampy;122641;6;false
122730;Wzmacniacze i kolumny;122641;7;false
122740;Części i akcesoria;122641;8;false
122643;Cort;122642;0;false
122644;Crafter;122642;1;false
122645;Epiphone;122642;2;false
122646;Fender;122642;3;false
122647;Ibanez;122642;4;false
122648;J&D;122642;5;false
122649;Lag;122642;6;false
122650;Marris;122642;7;false
122651;Morrison;122642;8;false
122652;Richwood;122642;9;false
122653;Samick;122642;10;false
122654;SignS;122642;11;false
122655;Sky way;122642;12;false
122656;Stagg;122642;13;false
122657;T. Burton;122642;14;false
122658;Takamine;122642;15;false
122659;Tanglewood;122642;16;false
122660;Tenson;122642;17;false
122661;Washburn;122642;18;false
122662;Yamaha;122642;19;false
122663;Pozostałe;122642;20;false
122665;Cort;122664;0;false
122666;Epiphone;122664;1;false
122667;Fender;122664;2;false
122668;Ibanez;122664;3;false
122669;Mayones;122664;4;false
122670;Santander;122664;5;false
122671;Stagg;122664;6;false
122672;Vision;122664;7;false
122673;Yamaha;122664;8;false
122674;Pozostałe;122664;9;false
122676;B.C. Rich;122675;0;false
122677;Cort;122675;1;false
122678;Crafter;122675;2;false
122679;Dean;122675;3;false
122680;Epiphone;122675;4;false
122681;ESP;122675;5;false
122682;Fender;122675;6;false
122683;Fujigen;122675;7;false
122684;Gibson;122675;8;false
122685;Hagstrom;122675;9;false
122686;Ibanez;122675;10;false
122687;Jackson;122675;11;false
122688;J&D;122675;12;false
122689;Mayones;122675;13;false
122690;M.Kelly;122675;14;false
122691;Music Man;122675;15;false
122692;Parker;122675;16;false
122693;PRS;122675;17;false
122694;Samick;122675;18;false
122695;Santander;122675;19;false
122696;SignS;122675;20;false
122697;Squier;122675;21;false
122698;Stagg;122675;22;false
122699;Tenson;122675;23;false
122700;Tokai;122675;24;false
122701;VIG;122675;25;false
122702;Vision;122675;26;false
122703;Washburn;122675;27;false
122704;Yamaha;122675;28;false
122705;Lutnicze;122675;29;false
122706;Pozostałe;122675;30;false
122708;Alvaro;122707;0;false
122709;Alvera;122707;1;false
122710;A.Martinez;122707;2;false
122711;Burswood;122707;3;false
122712;Ever play;122707;4;false
122713;Farra;122707;5;false
122714;Hohner;122707;6;false
122715;Ibanez;122707;7;false
122716;M.J.Almeria;122707;8;false
122717;MSA;122707;9;false
122718;SignS;122707;10;false
122719;Stagg;122707;11;false
122720;Tanglewood;122707;12;false
122721;Tenson;122707;13;false
122722;Yamaha;122707;14;false
122723;Pozostałe;122707;15;false
122731;Basowe;122730;0;false
122735;Gitarowe;122730;1;false
122739;Części i akcesoria;122730;2;false
122741;Elektronika;122740;0;false
122745;Gałki;122740;1;false
122746;Kable;122740;2;false
122747;Kapodastry;122740;3;false
122748;Klucze;122740;4;false
148350;Konserwacja, pielęgnacja;122740;5;false
148349;Korpusy i gryfy;122740;6;false
122749;Kostki;122740;7;false
122750;Mostki;122740;8;false
122751;Paski;122740;9;false
148357;Podgitarniki i podnóżki;122740;10;false
122752;Pokrowce;122740;11;false
122753;Slidy;122740;12;false
122754;Statywy;122740;13;false
122755;Struny;122740;14;false
122760;Pozostałe;122740;15;false
122742;Przetworniki;122741;0;false
122743;Tunery i metronomy;122741;1;false
122744;Pozostałe;122741;2;false
122762;Blaszane;122761;0;false
122768;Drewniane;122761;1;false
122777;Harmonijki;122761;2;false
122778;Klawiszowe;122761;3;false
122781;Pozostałe;122761;4;false
122782;Części i akcesoria;122761;5;false
122763;Puzony;122762;0;false
122764;Rogi;122762;1;false
122765;Trąbki;122762;2;false
122766;Trąbki sygnałowe;122762;3;false
122767;Pozostałe;122762;4;false
122770;Flety poprzeczne;122768;0;false
122771;Flety proste;122768;1;false
122772;Klarnety;122768;2;false
122773;Kontrafagoty;122768;3;false
122775;Saksofony;122768;4;false
122776;Pozostałe;122768;5;false
122779;Akordeony;122778;0;false
122780;Pozostałe;122778;1;false
122783;Lirki;122782;0;false
122784;Paski;122782;1;false
122785;Pokrowce, futerały;122782;2;false
122786;Statywy;122782;3;false
122787;Stroiki, tunery;122782;4;false
122788;Ustniki;122782;5;false
122789;Pozostałe;122782;6;false
122791;Akordeony;122790;0;false
122792;Pianina i fortepiany;122790;1;false
122795;Syntezatory i klawiatury sterujące;122790;2;false
122796;Keyboardy;122790;3;false
122803;Pianina cyfrowe;122790;4;false
122804;Moduły brzmieniowe i samplery;122790;5;false
122805;Pozostałe;122790;6;false
122806;Części i akcesoria;122790;7;false
122793;Fortepiany;122792;0;false
122794;Pianina;122792;1;false
122797;Casio;122796;0;false
122798;Korg;122796;1;false
122799;MK;122796;2;false
122800;Roland;122796;3;false
122801;Yamaha;122796;4;false
122802;Pozostałe;122796;5;false
